year_film,year_ceremony,ceremony,category,name,film,winner,loser,winner_ct,loser_ct,nominees
2015,2016,88,MAKEUP AND HAIRSTYLING,Love Larson and Eva von Bahr,The 100-Year-Old Man Who Climbed out the Window and Disappeared,False,True,0,1,1
2015,2016,88,MUSIC (Original Song),"Music and Lyric by The Weeknd, Ahmad Balshe, Jason Quenneville and Stephan Moccio",Fifty Shades of Grey,False,True,0,1,1
2015,2016,88,MUSIC (Original Song),Music by J. Ralph; Lyric by Anohni,Racing Extinction,False,True,0,1,1
2015,2016,88,MUSIC (Original Song),Music and Lyric by David Lang,Youth,False,True,0,1,1
2015,2016,88,MUSIC (Original Song),Music and Lyric by Diane Warren and Lady Gaga,The Hunting Ground,False,True,0,1,1
2015,2016,88,MUSIC (Original Song),Music and Lyric by Jimmy Napes and Sam Smith,Spectre,True,False,1,0,1
2015,2016,88,SHORT FILM (Animated),Gabriel Osorio and Pato Escala,Bear Story,True,False,1,0,1
2015,2016,88,SHORT FILM (Animated),Richard Williams and Imogen Sutton,Prologue,False,True,0,1,1
2015,2016,88,SHORT FILM (Animated),Sanjay Patel and Nicole Grindle,Sanjay's Super Team,False,True,0,1,1
2015,2016,88,SHORT FILM (Animated),Konstantin Bronzit,We Can't Live without Cosmos,False,True,0,1,1
2015,2016,88,SHORT FILM (Animated),Don Hertzfeldt,World of Tomorrow,False,True,0,1,1
2015,2016,88,SHORT FILM (Live Action),Basil Khalil and Eric Dupont,Ave Maria,False,True,0,1,1
2015,2016,88,SHORT FILM (Live Action),Henry Hughes,Day One,False,True,0,1,1
2015,2016,88,SHORT FILM (Live Action),Patrick Vollrath,Everything Will Be Okay (Alles Wird Gut),False,True,0,1,1
2015,2016,88,SHORT FILM (Live Action),Jamie Donoughue,Shok,False,True,0,1,1
2015,2016,88,SHORT FILM (Live Action),Benjamin Cleary and Serena Armitage,Stutterer,True,False,1,0,1
2015,2016,88,VISUAL EFFECTS,"Andrew Whitehurst, Paul Norris, Mark Ardington and Sara Bennett",Ex Machina,True,False,1,1,2
2015,2016,88,WRITING (Original Screenplay),Written by Alex Garland,Ex Machina,False,True,1,1,2
2015,2016,88,WRITING (Original Screenplay),Screenplay by Jonathan Herman and Andrea Berloff; Story by S. Leigh Savidge & Alan Wenkus and Andrea Berloff,Straight Outta Compton,False,True,0,1,1
2016,2017,89,ACTOR IN A LEADING ROLE,Casey Affleck,Manchester by the Sea,True,False,2,4,6
2016,2017,89,ACTOR IN A SUPPORTING ROLE,Lucas Hedges,Manchester by the Sea,False,True,2,4,6
2016,2017,89,ACTRESS IN A SUPPORTING ROLE,Michelle Williams,Manchester by the Sea,False,True,2,4,6
2016,2017,89,DIRECTING,Kenneth Lonergan,Manchester by the Sea,False,True,2,4,6
2016,2017,89,BEST PICTURE,"Matt Damon, Kimberly Steward, Chris Moore, Lauren Beck and Kevin J. Walsh, Producers",Manchester by the Sea,False,True,2,4,6
2016,2017,89,WRITING (Original Screenplay),Written by Kenneth Lonergan,Manchester by the Sea,True,False,2,4,6
2016,2017,89,ACTOR IN A LEADING ROLE,Andrew Garfield,Hacksaw Ridge,False,True,2,4,6
2016,2017,89,DIRECTING,Mel Gibson,Hacksaw Ridge,False,True,2,4,6
2016,2017,89,FILM EDITING,John Gilbert,Hacksaw Ridge,True,False,2,4,6
2016,2017,89,BEST PICTURE,"Bill Mechanic and David Permut, Producers",Hacksaw Ridge,False,True,2,4,6
2016,2017,89,SOUND EDITING,Robert Mackenzie and Andy Wright,Hacksaw Ridge,False,True,2,4,6
2016,2017,89,SOUND MIXING,"Kevin O'Connell, Andy Wright, Robert Mackenzie and Peter Grace",Hacksaw Ridge,True,False,2,4,6
2016,2017,89,ACTOR IN A LEADING ROLE,Ryan Gosling,La La Land,False,True,6,8,14
2016,2017,89,ACTRESS IN A LEADING ROLE,Emma Stone,La La Land,True,False,6,8,14
2016,2017,89,CINEMATOGRAPHY,Linus Sandgren,La La Land,True,False,6,8,14
2016,2017,89,COSTUME DESIGN,Mary Zophres,La La Land,False,True,6,8,14
2016,2017,89,DIRECTING,Damien Chazelle,La La Land,True,False,6,8,14
2016,2017,89,FILM EDITING,Tom Cross,La La Land,False,True,6,8,14
2016,2017,89,MUSIC (Original Score),Justin Hurwitz,La La Land,True,False,6,8,14
2016,2017,89,MUSIC (Original Song),Music by Justin Hurwitz; Lyric by Benj Pasek and Justin Paul,La La Land,False,True,6,8,14
2016,2017,89,MUSIC (Original Song),Music by Justin Hurwitz; Lyric by Benj Pasek and Justin Paul,La La Land,True,False,6,8,14
2016,2017,89,BEST PICTURE,"Fred Berger, Jordan Horowitz and Marc Platt, Producers",La La Land,False,True,6,8,14
2016,2017,89,PRODUCTION DESIGN,Production Design: David Wasco; Set Decoration: Sandy Reynolds-Wasco,La La Land,True,False,6,8,14
2016,2017,89,SOUND EDITING,Ai-Ling Lee and Mildred Iatrou Morgan,La La Land,False,True,6,8,14
2016,2017,89,SOUND MIXING,"Andy Nelson, Ai-Ling Lee and Steve A. Morrow",La La Land,False,True,6,8,14
2016,2017,89,WRITING (Original Screenplay),Written by Damien Chazelle,La La Land,False,True,6,8,14
2016,2017,89,ACTOR IN A LEADING ROLE,Viggo Mortensen,Captain Fantastic,False,True,0,1,1
2016,2017,89,ACTOR IN A LEADING ROLE,Denzel Washington,Fences,False,True,1,3,4
2016,2017,89,ACTRESS IN A SUPPORTING ROLE,Viola Davis,Fences,True,False,1,3,4
2016,2017,89,BEST PICTURE,"Scott Rudin, Denzel Washington and Todd Black, Producers",Fences,False,True,1,3,4
2016,2017,89,WRITING (Adapted Screenplay),Screenplay by August Wilson,Fences,False,True,1,3,4
2016,2017,89,ACTOR IN A SUPPORTING ROLE,Mahershala Ali,Moonlight,True,False,3,5,8
2016,2017,89,ACTRESS IN A SUPPORTING ROLE,Naomie Harris,Moonlight,False,True,3,5,8
2016,2017,89,CINEMATOGRAPHY,James Laxton,Moonlight,False,True,3,5,8
2016,2017,89,DIRECTING,Barry Jenkins,Moonlight,False,True,3,5,8
2016,2017,89,FILM EDITING,Nat Sanders and Joi McMillon,Moonlight,False,True,3,5,8
2016,2017,89,MUSIC (Original Score),Nicholas Britell,Moonlight,False,True,3,5,8
2016,2017,89,BEST PICTURE,"Adele Romanski, Dede Gardner and Jeremy Kleiner, Producers",Moonlight,True,False,3,5,8
2016,2017,89,WRITING (Adapted Screenplay),Screenplay by Barry Jenkins; Story by Tarell Alvin McCraney,Moonlight,True,False,3,5,8
2016,2017,89,ACTOR IN A SUPPORTING ROLE,Jeff Bridges,Hell or High Water,False,True,0,4,4
2016,2017,89,FILM EDITING,Jake Roberts,Hell or High Water,False,True,0,4,4
2016,2017,89,BEST PICTURE,"Carla Hacken and Julie Yorn, Producers",Hell or High Water,False,True,0,4,4
2016,2017,89,WRITING (Original Screenplay),Written by Taylor Sheridan,Hell or High Water,False,True,0,4,4
2016,2017,89,ACTOR IN A SUPPORTING ROLE,Dev Patel,Lion,False,True,0,6,6
2016,2017,89,ACTRESS IN A SUPPORTING ROLE,Nicole Kidman,Lion,False,True,0,6,6
2016,2017,89,CINEMATOGRAPHY,Greig Fraser,Lion,False,True,0,6,6
2016,2017,89,MUSIC (Original Score),Dustin O'Halloran and Hauschka,Lion,False,True,0,6,6
2016,2017,89,BEST PICTURE,"Emile Sherman, Iain Canning and Angie Fielder, Producers",Lion,False,True,0,6,6
2016,2017,89,WRITING (Adapted Screenplay),Screenplay by Luke Davies,Lion,False,True,0,6,6
2016,2017,89,ACTOR IN A SUPPORTING ROLE,Michael Shannon,Nocturnal Animals,False,True,0,1,1
2016,2017,89,ACTRESS IN A LEADING ROLE,Isabelle Huppert,Elle,False,True,0,1,1
2016,2017,89,ACTRESS IN A LEADING ROLE,Ruth Negga,Loving,False,True,0,1,1
2016,2017,89,ACTRESS IN A LEADING ROLE,Natalie Portman,Jackie,False,True,0,3,3
2016,2017,89,COSTUME DESIGN,Madeline Fontaine,Jackie,False,True,0,3,3
2016,2017,89,MUSIC (Original Score),Mica Levi,Jackie,False,True,0,3,3
2016,2017,89,ACTRESS IN A LEADING ROLE,Meryl Streep,Florence Foster Jenkins,False,True,0,2,2
2016,2017,89,COSTUME DESIGN,Consolata Boyle,Florence Foster Jenkins,False,True,0,2,2
2016,2017,89,ACTRESS IN A SUPPORTING ROLE,Octavia Spencer,Hidden Figures,False,True,0,3,3
2016,2017,89,BEST PICTURE,"Donna Gigliotti, Peter Chernin, Jenno Topping, Pharrell Williams and Theodore Melfi, Producers",Hidden Figures,False,True,0,3,3
2016,2017,89,WRITING (Adapted Screenplay),Screenplay by Allison Schroeder and Theodore Melfi,Hidden Figures,False,True,0,3,3
2016,2017,89,ANIMATED FEATURE FILM,Travis Knight and Arianne Sutner,Kubo and the Two Strings,False,True,0,2,2
2016,2017,89,VISUAL EFFECTS,"Steve Emerson, Oliver Jones, Brian McLean and Brad Schiff",Kubo and the Two Strings,False,True,0,2,2
2016,2017,89,ANIMATED FEATURE FILM,"John Musker, Ron Clements and Osnat Shurer",Moana,False,True,0,2,2
2016,2017,89,MUSIC (Original Song),Music and Lyric by Lin-Manuel Miranda,Moana,False,True,0,2,2
2016,2017,89,ANIMATED FEATURE FILM,Claude Barras and Max Karli,My Life as a Zucchini,False,True,0,1,1
2016,2017,89,ANIMATED FEATURE FILM,Michael Dudok de Wit and Toshio Suzuki,The Red Turtle,False,True,0,1,1
2016,2017,89,ANIMATED FEATURE FILM,"Byron Howard, Rich Moore and Clark Spencer",Zootopia,True,False,1,0,1
2016,2017,89,CINEMATOGRAPHY,Bradford Young,Arrival,False,True,1,7,8
2016,2017,89,DIRECTING,Denis Villeneuve,Arrival,False,True,1,7,8
2016,2017,89,FILM EDITING,Joe Walker,Arrival,False,True,1,7,8
2016,2017,89,BEST PICTURE,"Shawn Levy, Dan Levine, Aaron Ryder and David Linde, Producers",Arrival,False,True,1,7,8
2016,2017,89,PRODUCTION DESIGN,Production Design: Patrice Vermette; Set Decoration: Paul Hotte,Arrival,False,True,1,7,8
2016,2017,89,SOUND EDITING,Sylvain Bellemare,Arrival,True,False,1,7,8
2016,2017,89,SOUND MIXING,Bernard Gariépy Strobl and Claude La Haye,Arrival,False,True,1,7,8
2016,2017,89,WRITING (Adapted Screenplay),Screenplay by Eric Heisserer,Arrival,False,True,1,7,8
2016,2017,89,CINEMATOGRAPHY,Rodrigo Prieto,Silence,False,True,0,1,1
2016,2017,89,COSTUME DESIGN,Joanna Johnston,Allied,False,True,0,1,1
2016,2017,89,COSTUME DESIGN,Colleen Atwood,Fantastic Beasts and Where to Find Them,True,False,1,1,2
2016,2017,89,PRODUCTION DESIGN,Production Design: Stuart Craig; Set Decoration: Anna Pinnock,Fantastic Beasts and Where to Find Them,False,True,1,1,2
2016,2017,89,DOCUMENTARY (Feature),Gianfranco Rosi and Donatella Palermo,Fire at Sea,False,True,0,1,1
2016,2017,89,DOCUMENTARY (Feature),"Raoul Peck, Rémi Grellety and Hébert Peck",I Am Not Your Negro,False,True,0,1,1
2016,2017,89,DOCUMENTARY (Feature),Roger Ross Williams and Julie Goldman,"Life, Animated",False,True,0,1,1
2016,2017,89,DOCUMENTARY (Feature),Ezra Edelman and Caroline Waterlow,O.J.: Made in America,True,False,1,0,1
2016,2017,89,DOCUMENTARY (Feature),"Ava DuVernay, Spencer Averick and Howard Barish",13th,False,True,0,1,1
2016,2017,89,DOCUMENTARY (Short Subject),Dan Krauss,Extremis,False,True,0,1,1
2016,2017,89,DOCUMENTARY (Short Subject),Daphne Matziaraki,4.1 Miles,False,True,0,1,1
2016,2017,89,DOCUMENTARY (Short Subject),Kahane Cooperman and Raphaela Neihausen,Joe's Violin,False,True,0,1,1
2016,2017,89,DOCUMENTARY (Short Subject),Marcel Mettelsiefen and Stephen Ellis,Watani: My Homeland,False,True,0,1,1
2016,2017,89,DOCUMENTARY (Short Subject),Orlando von Einsiedel and Joanna Natasegara,The White Helmets,True,False,1,0,1
2016,2017,89,FOREIGN LANGUAGE FILM,Denmark,Land of Mine,False,True,0,1,1
2016,2017,89,FOREIGN LANGUAGE FILM,Sweden,A Man Called Ove,False,True,0,2,2
2016,2017,89,MAKEUP AND HAIRSTYLING,Eva von Bahr and Love Larson,A Man Called Ove,False,True,0,2,2
2016,2017,89,FOREIGN LANGUAGE FILM,Iran,The Salesman,True,False,1,0,1
2016,2017,89,FOREIGN LANGUAGE FILM,Australia,Tanna,False,True,0,1,1
2016,2017,89,FOREIGN LANGUAGE FILM,Germany,Toni Erdmann,False,True,0,1,1
2016,2017,89,MAKEUP AND HAIRSTYLING,Joel Harlow and Richard Alonzo,Star Trek Beyond,False,True,0,1,1
2016,2017,89,MAKEUP AND HAIRSTYLING,"Alessandro Bertolazzi, Giorgio Gregorini and Christopher Nelson",Suicide Squad,True,False,1,0,1
2016,2017,89,MUSIC (Original Score),Thomas Newman,Passengers,False,True,0,2,2
2016,2017,89,PRODUCTION DESIGN,Production Design: Guy Hendrix Dyas; Set Decoration: Gene Serdena,Passengers,False,True,0,2,2
2016,2017,89,MUSIC (Original Song),"Music and Lyric by Justin Timberlake, Max Martin and Karl Johan Schuster",Trolls,False,True,0,1,1
2016,2017,89,MUSIC (Original Song),Music and Lyric by J. Ralph and Sting,Jim: The James Foley Story,False,True,0,1,1
2016,2017,89,PRODUCTION DESIGN,Production Design: Jess Gonchor; Set Decoration: Nancy Haigh,"Hail, Caesar!",False,True,0,1,1
2016,2017,89,SHORT FILM (Animated),Theodore Ushev,Blind Vaysha,False,True,0,1,1
2016,2017,89,SHORT FILM (Animated),Andrew Coats and Lou Hamou-Lhadj,Borrowed Time,False,True,0,1,1
2016,2017,89,SHORT FILM (Animated),Robert Valley and Cara Speller,Pear Cider and Cigarettes,False,True,0,1,1
2016,2017,89,SHORT FILM (Animated),Patrick Osborne,Pearl,False,True,0,1,1
2016,2017,89,SHORT FILM (Animated),Alan Barillaro and Marc Sondheimer,Piper,True,False,1,0,1
2016,2017,89,SHORT FILM (Live Action),Sélim Azzazi,Ennemis Intérieurs,False,True,0,1,1
2016,2017,89,SHORT FILM (Live Action),Timo von Gunten and Giacun Caduff,La Femme et le TGV,False,True,0,1,1
2016,2017,89,SHORT FILM (Live Action),Aske Bang and Kim Magnusson,Silent Nights,False,True,0,1,1
2016,2017,89,SHORT FILM (Live Action),Kristof Deák and Anna Udvardy,Sing,True,False,1,0,1
2016,2017,89,SHORT FILM (Live Action),Juanjo Giménez,Timecode,False,True,0,1,1
2016,2017,89,SOUND EDITING,Wylie Stateman and Renée Tondelli,Deepwater Horizon,False,True,0,2,2
2016,2017,89,VISUAL EFFECTS,"Craig Hammack, Jason Snell, Jason Billington and Burt Dalton",Deepwater Horizon,False,True,0,2,2
2016,2017,89,SOUND EDITING,Alan Robert Murray and Bub Asman,Sully,False,True,0,1,1
2016,2017,89,SOUND MIXING,"David Parker, Christopher Scarabosio and Stuart Wilson",Rogue One: A Star Wars Story,False,True,0,2,2
2016,2017,89,VISUAL EFFECTS,"John Knoll, Mohen Leo, Hal Hickel and Neil Corbould",Rogue One: A Star Wars Story,False,True,0,2,2
2016,2017,89,SOUND MIXING,"Gary Summers, Jeffrey J. Haboush and Mac Ruth",13 Hours: The Secret Soldiers of Benghazi,False,True,0,1,1
2016,2017,89,VISUAL EFFECTS,"Stephane Ceretti, Richard Bluff, Vincent Cirelli and Paul Corbould",Doctor Strange,False,True,0,1,1
2016,2017,89,VISUAL EFFECTS,"Robert Legato, Adam Valdez, Andrew R. Jones and Dan Lemmon",The Jungle Book,True,False,1,0,1
2016,2017,89,WRITING (Original Screenplay),"Written by Yorgos Lanthimos, Efthimis Filippou",The Lobster,False,True,0,1,1
2016,2017,89,WRITING (Original Screenplay),Written by Mike Mills,20th Century Women,False,True,0,1,1
2017,2018,90,ACTOR IN A LEADING ROLE,Timothée Chalamet,Call Me by Your Name,False,True,1,3,4
2017,2018,90,MUSIC (Original Song),Music and Lyric by Sufjan Stevens,Call Me by Your Name,False,True,1,3,4
2017,2018,90,BEST PICTURE,"Peter Spears, Luca Guadagnino, Emilie Georges and Marco Morabito, Producers",Call Me by Your Name,False,True,1,3,4
2017,2018,90,WRITING (Adapted Screenplay),Screenplay by James Ivory,Call Me by Your Name,True,False,1,3,4
2017,2018,90,ACTOR IN A LEADING ROLE,Daniel Day-Lewis,Phantom Thread,False,True,1,5,6
2017,2018,90,ACTRESS IN A SUPPORTING ROLE,Lesley Manville,Phantom Thread,False,True,1,5,6
2017,2018,90,COSTUME DESIGN,Mark Bridges,Phantom Thread,True,False,1,5,6
2017,2018,90,DIRECTING,Paul Thomas Anderson,Phantom Thread,False,True,1,5,6
2017,2018,90,MUSIC (Original Score),Jonny Greenwood,Phantom Thread,False,True,1,5,6
2017,2018,90,BEST PICTURE,"JoAnne Sellar, Paul Thomas Anderson, Megan Ellison and Daniel Lupi, Producers",Phantom Thread,False,True,1,5,6
2017,2018,90,ACTOR IN A LEADING ROLE,Daniel Kaluuya,Get Out,False,True,1,3,4
2017,2018,90,DIRECTING,Jordan Peele,Get Out,False,True,1,3,4
2017,2018,90,BEST PICTURE,"Sean McKittrick, Jason Blum, Edward H. Hamm Jr. and Jordan Peele, Producers",Get Out,False,True,1,3,4
2017,2018,90,WRITING (Original Screenplay),Written by Jordan Peele,Get Out,True,False,1,3,4
2017,2018,90,ACTOR IN A LEADING ROLE,Gary Oldman,Darkest Hour,True,False,2,4,6
2017,2018,90,CINEMATOGRAPHY,Bruno Delbonnel,Darkest Hour,False,True,2,4,6
2017,2018,90,COSTUME DESIGN,Jacqueline Durran,Darkest Hour,False,True,2,4,6
2017,2018,90,MAKEUP AND HAIRSTYLING,"Kazuhiro Tsuji, David Malinowski and Lucy Sibbick",Darkest Hour,True,False,2,4,6
2017,2018,90,BEST PICTURE,"Tim Bevan, Eric Fellner, Lisa Bruce, Anthony McCarten and Douglas Urbanski, Producers",Darkest Hour,False,True,2,4,6
2017,2018,90,PRODUCTION DESIGN,Production Design: Sarah Greenwood; Set Decoration: Katie Spencer,Darkest Hour,False,True,2,4,6
2017,2018,90,ACTOR IN A LEADING ROLE,Denzel Washington,"Roman J. Israel, Esq.",False,True,0,1,1
2017,2018,90,ACTOR IN A SUPPORTING ROLE,Willem Dafoe,The Florida Project,False,True,0,1,1
2017,2018,90,ACTOR IN A SUPPORTING ROLE,Woody Harrelson,"Three Billboards outside Ebbing, Missouri",False,True,2,5,7
2017,2018,90,ACTOR IN A SUPPORTING ROLE,Sam Rockwell,"Three Billboards outside Ebbing, Missouri",True,False,2,5,7
2017,2018,90,ACTRESS IN A LEADING ROLE,Frances McDormand,"Three Billboards outside Ebbing, Missouri",True,False,2,5,7
2017,2018,90,FILM EDITING,Jon Gregory,"Three Billboards outside Ebbing, Missouri",False,True,2,5,7
2017,2018,90,MUSIC (Original Score),Carter Burwell,"Three Billboards outside Ebbing, Missouri",False,True,2,5,7
2017,2018,90,BEST PICTURE,"Graham Broadbent, Pete Czernin and Martin McDonagh, Producers","Three Billboards outside Ebbing, Missouri",False,True,2,5,7
2017,2018,90,WRITING (Original Screenplay),Written by Martin McDonagh,"Three Billboards outside Ebbing, Missouri",False,True,2,5,7
2017,2018,90,ACTOR IN A SUPPORTING ROLE,Richard Jenkins,The Shape of Water,False,True,4,9,13
2017,2018,90,ACTRESS IN A LEADING ROLE,Sally Hawkins,The Shape of Water,False,True,4,9,13
2017,2018,90,ACTRESS IN A SUPPORTING ROLE,Octavia Spencer,The Shape of Water,False,True,4,9,13
2017,2018,90,CINEMATOGRAPHY,Dan Laustsen,The Shape of Water,False,True,4,9,13
2017,2018,90,COSTUME DESIGN,Luis Sequeira,The Shape of Water,False,True,4,9,13
2017,2018,90,DIRECTING,Guillermo del Toro,The Shape of Water,True,False,4,9,13
2017,2018,90,FILM EDITING,Sidney Wolinsky,The Shape of Water,False,True,4,9,13
2017,2018,90,MUSIC (Original Score),Alexandre Desplat,The Shape of Water,True,False,4,9,13
2017,2018,90,BEST PICTURE,"Guillermo del Toro and J. Miles Dale, Producers",The Shape of Water,True,False,4,9,13
2017,2018,90,PRODUCTION DESIGN,Production Design: Paul Denham Austerberry; Set Decoration: Shane Vieau and Jeffrey A. Melvin,The Shape of Water,True,False,4,9,13
2017,2018,90,SOUND EDITING,Nathan Robitaille and Nelson Ferreira,The Shape of Water,False,True,4,9,13
2017,2018,90,SOUND MIXING,"Christian Cooke, Brad Zoern and Glen Gauthier",The Shape of Water,False,True,4,9,13
2017,2018,90,WRITING (Original Screenplay),Screenplay by Guillermo del Toro & Vanessa Taylor; Story by Guillermo del Toro,The Shape of Water,False,True,4,9,13
2017,2018,90,ACTOR IN A SUPPORTING ROLE,Christopher Plummer,All the Money in the World,False,True,0,1,1
2017,2018,90,ACTRESS IN A LEADING ROLE,Margot Robbie,"I, Tonya",False,True,1,2,3
2017,2018,90,ACTRESS IN A SUPPORTING ROLE,Allison Janney,"I, Tonya",True,False,1,2,3
2017,2018,90,FILM EDITING,Tatiana S. Riegel,"I, Tonya",False,True,1,2,3
2017,2018,90,ACTRESS IN A LEADING ROLE,Saoirse Ronan,Lady Bird,False,True,0,5,5
2017,2018,90,ACTRESS IN A SUPPORTING ROLE,Laurie Metcalf,Lady Bird,False,True,0,5,5
2017,2018,90,DIRECTING,Greta Gerwig,Lady Bird,False,True,0,5,5
2017,2018,90,BEST PICTURE,"Scott Rudin, Eli Bush and Evelyn O'Neill, Producers",Lady Bird,False,True,0,5,5
2017,2018,90,WRITING (Original Screenplay),Written by Greta Gerwig,Lady Bird,False,True,0,5,5
2017,2018,90,ACTRESS IN A LEADING ROLE,Meryl Streep,The Post,False,True,0,2,2
2017,2018,90,BEST PICTURE,"Amy Pascal, Steven Spielberg and Kristie Macosko Krieger, Producers",The Post,False,True,0,2,2
2017,2018,90,ACTRESS IN A SUPPORTING ROLE,Mary J. Blige,Mudbound,False,True,0,4,4
2017,2018,90,CINEMATOGRAPHY,Rachel Morrison,Mudbound,False,True,0,4,4
2017,2018,90,MUSIC (Original Song),"Music and Lyric by Mary J. Blige, Raphael Saadiq and Taura Stinson",Mudbound,False,True,0,4,4
2017,2018,90,WRITING (Adapted Screenplay),Screenplay by Virgil Williams and Dee Rees,Mudbound,False,True,0,4,4
2017,2018,90,ANIMATED FEATURE FILM,Tom McGrath and Ramsey Naito,The Boss Baby,False,True,0,1,1
2017,2018,90,ANIMATED FEATURE FILM,Nora Twomey and Anthony Leo,The Breadwinner,False,True,0,1,1
2017,2018,90,ANIMATED FEATURE FILM,Lee Unkrich and Darla K. Anderson,Coco,True,False,2,0,2
2017,2018,90,MUSIC (Original Song),Music and Lyric by Kristen Anderson-Lopez and Robert Lopez,Coco,True,False,2,0,2
2017,2018,90,ANIMATED FEATURE FILM,Carlos Saldanha and Lori Forte,Ferdinand,False,True,0,1,1
2017,2018,90,ANIMATED FEATURE FILM,"Dorota Kobiela, Hugh Welchman and Ivan Mactaggart",Loving Vincent,False,True,0,1,1
2017,2018,90,CINEMATOGRAPHY,Roger A. Deakins,Blade Runner 2049,True,False,2,3,5
2017,2018,90,PRODUCTION DESIGN,Production Design: Dennis Gassner; Set Decoration: Alessandra Querzola,Blade Runner 2049,False,True,2,3,5
2017,2018,90,SOUND EDITING,Mark Mangini and Theo Green,Blade Runner 2049,False,True,2,3,5
2017,2018,90,SOUND MIXING,"Ron Bartlett, Doug Hemphill and Mac Ruth",Blade Runner 2049,False,True,2,3,5
2017,2018,90,VISUAL EFFECTS,"John Nelson, Gerd Nefzer, Paul Lambert and Richard R. Hoover",Blade Runner 2049,True,False,2,3,5
2017,2018,90,CINEMATOGRAPHY,Hoyte van Hoytema,Dunkirk,False,True,3,5,8
2017,2018,90,DIRECTING,Christopher Nolan,Dunkirk,False,True,3,5,8
2017,2018,90,FILM EDITING,Lee Smith,Dunkirk,True,False,3,5,8
2017,2018,90,MUSIC (Original Score),Hans Zimmer,Dunkirk,False,True,3,5,8
2017,2018,90,BEST PICTURE,"Emma Thomas and Christopher Nolan, Producers",Dunkirk,False,True,3,5,8
2017,2018,90,PRODUCTION DESIGN,Production Design: Nathan Crowley; Set Decoration: Gary Fettis,Dunkirk,False,True,3,5,8
2017,2018,90,SOUND EDITING,Richard King and Alex Gibson,Dunkirk,True,False,3,5,8
2017,2018,90,SOUND MIXING,"Gregg Landaker, Gary A. Rizzo and Mark Weingarten",Dunkirk,True,False,3,5,8
2017,2018,90,COSTUME DESIGN,Consolata Boyle,Victoria & Abdul,False,True,0,2,2
2017,2018,90,MAKEUP AND HAIRSTYLING,Daniel Phillips and Lou Sheppard,Victoria & Abdul,False,True,0,2,2
2017,2018,90,DOCUMENTARY (Feature),"Steve James, Mark Mitten and Julie Goldman",Abacus: Small Enough to Jail,False,True,0,1,1
2017,2018,90,DOCUMENTARY (Feature),"Agnès Varda, JR and Rosalie Varda",Faces Places,False,True,0,1,1
2017,2018,90,DOCUMENTARY (Feature),Bryan Fogel and Dan Cogan,Icarus,True,False,1,0,1
2017,2018,90,DOCUMENTARY (Feature),"Feras Fayyad, Kareem Abeed and Søren Steen Jespersen",Last Men in Aleppo,False,True,0,1,1
2017,2018,90,DOCUMENTARY (Feature),Yance Ford and Joslyn Barnes,Strong Island,False,True,0,1,1
2017,2018,90,DOCUMENTARY (Short Subject),Laura Checkoway and Thomas Lee Wright,Edith+Eddie,False,True,0,1,1
2017,2018,90,DOCUMENTARY (Short Subject),Frank Stiefel,Heaven Is a Traffic Jam on the 405,True,False,1,0,1
2017,2018,90,DOCUMENTARY (Short Subject),Elaine McMillion Sheldon and Kerrin Sheldon,Heroin(e),False,True,0,1,1
2017,2018,90,DOCUMENTARY (Short Subject),Thomas Lennon,Knife Skills,False,True,0,1,1
2017,2018,90,DOCUMENTARY (Short Subject),Kate Davis and David Heilbroner,Traffic Stop,False,True,0,1,1
2017,2018,90,FILM EDITING,Paul Machliss and Jonathan Amos,Baby Driver,False,True,0,3,3
2017,2018,90,SOUND EDITING,Julian Slater,Baby Driver,False,True,0,3,3
2017,2018,90,SOUND MIXING,"Julian Slater, Tim Cavagin and Mary H. Ellis",Baby Driver,False,True,0,3,3
2017,2018,90,FOREIGN LANGUAGE FILM,Chile,A Fantastic Woman,True,False,1,0,1
2017,2018,90,FOREIGN LANGUAGE FILM,Lebanon,The Insult,False,True,0,1,1
2017,2018,90,FOREIGN LANGUAGE FILM,Russia,Loveless,False,True,0,1,1
2017,2018,90,FOREIGN LANGUAGE FILM,Hungary,On Body and Soul,False,True,0,1,1
2017,2018,90,MAKEUP AND HAIRSTYLING,Arjen Tuiten,Wonder,False,True,0,1,1
2017,2018,90,MUSIC (Original Score),John Williams,Star Wars: The Last Jedi,False,True,0,4,4
2017,2018,90,SOUND EDITING,Matthew Wood and Ren Klyce,Star Wars: The Last Jedi,False,True,0,4,4
2017,2018,90,SOUND MIXING,"David Parker, Michael Semanick, Ren Klyce and Stuart Wilson",Star Wars: The Last Jedi,False,True,0,4,4
2017,2018,90,VISUAL EFFECTS,"Ben Morris, Mike Mulholland, Neal Scanlan and Chris Corbould",Star Wars: The Last Jedi,False,True,0,4,4
2017,2018,90,MUSIC (Original Song),Music by Diane Warren; Lyric by Lonnie R. Lynn and Diane Warren,Marshall,False,True,0,1,1
2017,2018,90,MUSIC (Original Song),Music and Lyric by Benj Pasek and Justin Paul,The Greatest Showman,False,True,0,1,1
2017,2018,90,SHORT FILM (Animated),Glen Keane and Kobe Bryant,Dear Basketball,True,False,1,0,1
2017,2018,90,SHORT FILM (Animated),Victor Caire and Gabriel Grapperon,Garden Party,False,True,0,1,1
2017,2018,90,SHORT FILM (Animated),Dave Mullins and Dana Murray,Lou,False,True,0,1,1
